time,open_bid,high_bid,low_bid,close_bid,open_ask,high_ask,low_ask,close_ask
2021/2/3 3:33,1.36514,1.3652,1.36509,1.36519,1.36524,1.3653,1.36519,1.36529
2021/2/3 3:34,1.36519,1.36524,1.36519,1.36521,1.36529,1.36534,1.36529,1.36531
2021/2/3 3:35,1.36521,1.36522,1.36503,1.3652,1.36531,1.36532,1.36513,1.3653
2021/2/3 3:36,1.3652,1.36552,1.3652,1.36536,1.3653,1.36562,1.3653,1.36546
2021/2/3 3:37,1.36536,1.36539,1.36531,1.36536,1.36546,1.36549,1.36541,1.36546
2021/2/3 3:38,1.36536,1.36552,1.36536,1.36546,1.36546,1.36562,1.36546,1.36556
2021/2/3 3:39,1.36546,1.36549,1.36534,1.36536,1.36556,1.36559,1.36544,1.36546
2021/2/3 3:40,1.36536,1.36537,1.36525,1.36535,1.36546,1.36547,1.36535,1.36545
2021/2/3 3:41,1.36535,1.36537,1.36535,1.36537,1.36545,1.36547,1.36545,1.36547
2021/2/3 3:42,1.36537,1.36537,1.36534,1.36537,1.36547,1.36547,1.36544,1.36547
2021/2/3 3:43,1.36537,1.36542,1.36533,1.36536,1.36547,1.36552,1.36543,1.36546
2021/2/3 3:44,1.36536,1.36537,1.36525,1.36526,1.36546,1.36547,1.36535,1.36536
2021/2/3 3:45,1.36526,1.36527,1.36521,1.36524,1.36536,1.36537,1.36531,1.36534
2021/2/3 3:46,1.36524,1.36527,1.36513,1.36514,1.36534,1.36537,1.36523,1.36524
2021/2/3 3:47,1.36514,1.36515,1.36505,1.36505,1.36524,1.36525,1.36515,1.36515
2021/2/3 3:48,1.36505,1.36519,1.36504,1.36504,1.36515,1.36529,1.36514,1.36514
2021/2/3 3:49,1.36504,1.36507,1.36493,1.36504,1.36514,1.36517,1.36503,1.36514
2021/2/3 3:50,1.36504,1.36507,1.36498,1.36499,1.36514,1.36517,1.36508,1.36509
2021/2/3 3:51,1.36499,1.36499,1.36496,1.36496,1.36509,1.36509,1.36506,1.36506
2021/2/3 3:52,1.36496,1.36497,1.36479,1.36493,1.36506,1.36507,1.36489,1.36503
2021/2/3 3:53,1.36493,1.36493,1.36472,1.36479,1.36503,1.36503,1.36482,1.36489
2021/2/3 3:54,1.36479,1.36484,1.36472,1.36473,1.36489,1.36494,1.36482,1.36483
2021/2/3 3:55,1.36473,1.3648,1.36472,1.36479,1.36483,1.3649,1.36482,1.36489
2021/2/3 3:56,1.36479,1.3648,1.36477,1.36478,1.36489,1.3649,1.36487,1.36488
2021/2/3 3:57,1.36478,1.3648,1.36477,1.36479,1.36488,1.3649,1.36487,1.36489
2021/2/3 3:58,1.36479,1.3649,1.36478,1.36489,1.36489,1.365,1.36488,1.36499
2021/2/3 3:59,1.36489,1.36489,1.36468,1.36477,1.36499,1.36499,1.36478,1.36487
2021/2/3 4:00,1.36477,1.36482,1.36477,1.3648,1.36487,1.36492,1.36487,1.3649
2021/2/3 4:01,1.3648,1.36481,1.36476,1.36479,1.3649,1.36491,1.36486,1.36489
2021/2/3 4:02,1.36479,1.36486,1.36442,1.3646,1.36489,1.36496,1.36452,1.3647
2021/2/3 4:03,1.3646,1.36484,1.3646,1.36476,1.3647,1.36494,1.3647,1.36486
2021/2/3 4:04,1.36476,1.36488,1.36474,1.36485,1.36486,1.36498,1.36484,1.36495
2021/2/3 4:05,1.36485,1.36491,1.36484,1.36489,1.36495,1.36501,1.36494,1.36499
2021/2/3 4:06,1.36489,1.365,1.36487,1.36493,1.36499,1.3651,1.36497,1.36503
2021/2/3 4:07,1.36493,1.36502,1.36492,1.36499,1.36503,1.36512,1.36502,1.36509
2021/2/3 4:08,1.36499,1.36509,1.36499,1.365,1.36509,1.36519,1.36509,1.3651
2021/2/3 4:09,1.365,1.36504,1.36499,1.36499,1.3651,1.36514,1.36509,1.36509
2021/2/3 4:10,1.36499,1.36499,1.36481,1.36482,1.36509,1.36509,1.36491,1.36492
2021/2/3 4:11,1.36482,1.36482,1.36472,1.36474,1.36492,1.36492,1.36482,1.36484
2021/2/3 4:12,1.36474,1.36477,1.36469,1.3647,1.36484,1.36487,1.36479,1.3648
2021/2/3 4:13,1.3647,1.36479,1.3647,1.36478,1.3648,1.36489,1.3648,1.36488
2021/2/3 4:14,1.36478,1.36498,1.36478,1.36483,1.36488,1.36508,1.36488,1.36493
2021/2/3 4:15,1.36483,1.36493,1.36483,1.36488,1.36493,1.36503,1.36493,1.36498
2021/2/3 4:16,1.36488,1.36491,1.36488,1.36489,1.36498,1.36501,1.36498,1.36499
2021/2/3 4:17,1.36489,1.36491,1.36481,1.36489,1.36499,1.36501,1.36491,1.36499
2021/2/3 4:18,1.36489,1.36489,1.36473,1.36476,1.36499,1.36499,1.36483,1.36486
2021/2/3 4:19,1.36476,1.36481,1.36471,1.36478,1.36486,1.36491,1.36481,1.36488
2021/2/3 4:20,1.36478,1.36492,1.36478,1.36481,1.36488,1.36502,1.36488,1.36491
2021/2/3 4:21,1.36481,1.36485,1.36478,1.36482,1.36491,1.36495,1.36488,1.36492
2021/2/3 4:22,1.36482,1.36483,1.36479,1.3648,1.36492,1.36493,1.36489,1.3649
2021/2/3 4:23,1.3648,1.36491,1.3648,1.36489,1.3649,1.36501,1.3649,1.36499
2021/2/3 4:24,1.36489,1.36495,1.36489,1.36493,1.36499,1.36505,1.36499,1.36503
2021/2/3 4:25,1.36493,1.36495,1.36489,1.36494,1.36503,1.36505,1.36499,1.36504
2021/2/3 4:26,1.36494,1.36504,1.36494,1.365,1.36504,1.36514,1.36504,1.3651
2021/2/3 4:27,1.365,1.36509,1.36492,1.36494,1.3651,1.36519,1.36502,1.36504
2021/2/3 4:28,1.36494,1.36502,1.3649,1.36501,1.36504,1.36512,1.365,1.36511
2021/2/3 4:29,1.36501,1.36522,1.36501,1.3652,1.36511,1.36532,1.36511,1.3653
2021/2/3 4:30,1.3652,1.3652,1.36501,1.36509,1.3653,1.3653,1.36511,1.36519
2021/2/3 4:31,1.36509,1.3651,1.36501,1.36503,1.36519,1.3652,1.36511,1.36513
2021/2/3 4:32,1.36503,1.36532,1.36502,1.36532,1.36513,1.36542,1.36512,1.36542
2021/2/3 4:33,1.36532,1.36535,1.36528,1.36532,1.36542,1.36545,1.36538,1.36542
2021/2/3 4:34,1.36532,1.36549,1.36531,1.36546,1.36542,1.36559,1.36541,1.36556
2021/2/3 4:35,1.36546,1.36551,1.36544,1.36545,1.36556,1.36561,1.36554,1.36555
2021/2/3 4:36,1.36545,1.36547,1.36544,1.36547,1.36555,1.36557,1.36554,1.36557
2021/2/3 4:37,1.36547,1.36556,1.36545,1.36545,1.36557,1.36566,1.36555,1.36555
2021/2/3 4:38,1.36545,1.36556,1.36543,1.36556,1.36555,1.36566,1.36553,1.36566
2021/2/3 4:39,1.36556,1.36556,1.36547,1.36553,1.36566,1.36566,1.36557,1.36563
2021/2/3 4:40,1.36553,1.36553,1.36538,1.3654,1.36563,1.36563,1.36548,1.3655
2021/2/3 4:41,1.3654,1.36542,1.36534,1.36534,1.3655,1.36552,1.36544,1.36544
2021/2/3 4:42,1.36534,1.36534,1.36529,1.36533,1.36544,1.36544,1.36539,1.36543
2021/2/3 4:43,1.36533,1.36535,1.36527,1.36533,1.36543,1.36545,1.36537,1.36543
2021/2/3 4:44,1.36533,1.3654,1.36526,1.36538,1.36543,1.3655,1.36536,1.36548
2021/2/3 4:45,1.36538,1.36541,1.36527,1.36534,1.36548,1.36551,1.36537,1.36544
2021/2/3 4:46,1.36534,1.36534,1.36523,1.36523,1.36544,1.36544,1.36533,1.36533
2021/2/3 4:47,1.36523,1.36524,1.36513,1.36514,1.36533,1.36534,1.36523,1.36524
2021/2/3 4:48,1.36514,1.36514,1.36501,1.36504,1.36524,1.36524,1.36511,1.36514
2021/2/3 4:49,1.36504,1.36523,1.36503,1.36519,1.36514,1.36533,1.36513,1.36529
2021/2/3 4:50,1.36519,1.36526,1.36519,1.36525,1.36529,1.36536,1.36529,1.36535
2021/2/3 4:51,1.36525,1.36526,1.36514,1.36515,1.36535,1.36536,1.36524,1.36525
2021/2/3 4:52,1.36515,1.36524,1.36515,1.36522,1.36525,1.36534,1.36525,1.36532
2021/2/3 4:53,1.36522,1.36522,1.36514,1.36515,1.36532,1.36532,1.36524,1.36525
2021/2/3 4:54,1.36515,1.36515,1.36512,1.36514,1.36525,1.36525,1.36522,1.36524
2021/2/3 4:55,1.36514,1.36515,1.36503,1.36504,1.36524,1.36525,1.36513,1.36514
2021/2/3 4:56,1.36504,1.36539,1.36504,1.36538,1.36514,1.36549,1.36514,1.36548
2021/2/3 4:57,1.36538,1.36538,1.36525,1.36537,1.36548,1.36548,1.36535,1.36547
2021/2/3 4:58,1.36537,1.36546,1.36522,1.36525,1.36547,1.36556,1.36532,1.36535
2021/2/3 4:59,1.36525,1.36558,1.36524,1.36535,1.36535,1.36568,1.36534,1.36545
2021/2/3 5:00,1.36535,1.36536,1.3652,1.36524,1.36545,1.36546,1.3653,1.36534
2021/2/3 5:01,1.36524,1.36525,1.36505,1.3652,1.36534,1.36535,1.36515,1.3653
2021/2/3 5:02,1.3652,1.3652,1.36506,1.36507,1.3653,1.3653,1.36516,1.36517
2021/2/3 5:03,1.36507,1.36515,1.36502,1.36504,1.36517,1.36525,1.36512,1.36514
2021/2/3 5:04,1.36504,1.36528,1.36504,1.36524,1.36514,1.36538,1.36514,1.36534
2021/2/3 5:05,1.36524,1.36524,1.36494,1.36498,1.36534,1.36534,1.36504,1.36508
2021/2/3 5:06,1.36498,1.36501,1.36492,1.36493,1.36508,1.36511,1.36502,1.36503
2021/2/3 5:07,1.36493,1.36499,1.3648,1.36491,1.36503,1.36509,1.3649,1.36501
2021/2/3 5:08,1.36491,1.36491,1.36476,1.36477,1.36501,1.36501,1.36486,1.36487
2021/2/3 5:09,1.36477,1.36486,1.36476,1.36482,1.36487,1.36496,1.36486,1.36492
2021/2/3 5:10,1.36482,1.36493,1.36482,1.36486,1.36492,1.36503,1.36492,1.36496
2021/2/3 5:11,1.36486,1.36489,1.36478,1.36486,1.36496,1.36499,1.36488,1.36496
2021/2/3 5:12,1.36486,1.36492,1.36477,1.36486,1.36496,1.36502,1.36487,1.36496
2021/2/3 5:13,1.36486,1.3649,1.36479,1.36482,1.36496,1.365,1.36489,1.36492
2021/2/3 5:14,1.36482,1.36488,1.3648,1.36482,1.36492,1.36498,1.3649,1.36492
2021/2/3 5:15,1.36482,1.36482,1.36468,1.36476,1.36492,1.36492,1.36478,1.36486
2021/2/3 5:16,1.36476,1.36477,1.3646,1.3646,1.36486,1.36487,1.3647,1.3647
2021/2/3 5:17,1.3646,1.36486,1.3646,1.36486,1.3647,1.36496,1.3647,1.36496
2021/2/3 5:18,1.36486,1.36491,1.36485,1.36489,1.36496,1.36501,1.36495,1.36499
2021/2/3 5:19,1.36489,1.3649,1.36487,1.36488,1.36499,1.365,1.36497,1.36498
2021/2/3 5:20,1.36488,1.36491,1.36478,1.36479,1.36498,1.36501,1.36488,1.36489
2021/2/3 5:21,1.36479,1.365,1.36479,1.36499,1.36489,1.3651,1.36489,1.36509
2021/2/3 5:22,1.36499,1.36501,1.36498,1.365,1.36509,1.36511,1.36508,1.3651
2021/2/3 5:23,1.365,1.36501,1.36495,1.36499,1.3651,1.36511,1.36505,1.36509
2021/2/3 5:24,1.36499,1.365,1.36497,1.36497,1.36509,1.3651,1.36507,1.36507
2021/2/3 5:25,1.36497,1.36506,1.36493,1.36503,1.36507,1.36516,1.36503,1.36513
2021/2/3 5:26,1.36503,1.36503,1.36499,1.36501,1.36513,1.36513,1.36509,1.36511
2021/2/3 5:27,1.36501,1.36518,1.36501,1.36518,1.36511,1.36528,1.36511,1.36528
2021/2/3 5:28,1.36518,1.36519,1.3651,1.36512,1.36528,1.36529,1.3652,1.36522
2021/2/3 5:29,1.36512,1.36513,1.36498,1.36502,1.36522,1.36523,1.36508,1.36512
2021/2/3 5:30,1.36502,1.36502,1.36491,1.36495,1.36512,1.36512,1.36501,1.36505
2021/2/3 5:31,1.36495,1.3651,1.36493,1.365,1.36505,1.3652,1.36503,1.3651
2021/2/3 5:32,1.365,1.36505,1.36485,1.36495,1.3651,1.36515,1.36495,1.36505
2021/2/3 5:33,1.36495,1.36501,1.36493,1.36495,1.36505,1.36511,1.36503,1.36505
2021/2/3 5:34,1.36495,1.365,1.36493,1.36495,1.36505,1.3651,1.36503,1.36505
2021/2/3 5:35,1.36495,1.36498,1.3649,1.36497,1.36505,1.36508,1.365,1.36507
2021/2/3 5:36,1.36497,1.36498,1.3649,1.36494,1.36507,1.36508,1.365,1.36504
2021/2/3 5:37,1.36494,1.3652,1.36491,1.36515,1.36504,1.3653,1.36501,1.36525
2021/2/3 5:38,1.36515,1.36534,1.36513,1.36532,1.36525,1.36544,1.36523,1.36542
2021/2/3 5:39,1.36532,1.36532,1.36519,1.36529,1.36542,1.36542,1.36529,1.36539
2021/2/3 5:40,1.36529,1.36533,1.36523,1.36528,1.36539,1.36543,1.36533,1.36538
2021/2/3 5:41,1.36528,1.36542,1.36526,1.3654,1.36538,1.36552,1.36536,1.3655
2021/2/3 5:42,1.3654,1.36542,1.36529,1.3654,1.3655,1.36552,1.36539,1.3655
2021/2/3 5:43,1.3654,1.36548,1.36538,1.3654,1.3655,1.36558,1.36548,1.3655
2021/2/3 5:44,1.3654,1.36554,1.3654,1.36547,1.3655,1.36564,1.3655,1.36557
2021/2/3 5:45,1.36547,1.36561,1.36532,1.36555,1.36557,1.36571,1.36542,1.36565
2021/2/3 5:46,1.36555,1.36571,1.36548,1.36561,1.36565,1.36581,1.36558,1.36571
2021/2/3 5:47,1.36561,1.36584,1.36554,1.36583,1.36571,1.36594,1.36564,1.36593
2021/2/3 5:48,1.36583,1.36597,1.36577,1.36586,1.36593,1.36607,1.36587,1.36596
2021/2/3 5:49,1.36586,1.36588,1.36576,1.36588,1.36596,1.36598,1.36586,1.36598
2021/2/3 5:50,1.36588,1.36589,1.36572,1.36581,1.36598,1.36599,1.36582,1.36591
2021/2/3 5:51,1.36581,1.36592,1.36579,1.36584,1.36591,1.36602,1.36589,1.36594
2021/2/3 5:52,1.36584,1.36585,1.36573,1.36575,1.36594,1.36595,1.36583,1.36585
2021/2/3 5:53,1.36575,1.36594,1.36574,1.36594,1.36585,1.36604,1.36584,1.36604
2021/2/3 5:54,1.36594,1.36612,1.36586,1.3661,1.36604,1.36622,1.36596,1.3662
2021/2/3 5:55,1.3661,1.36616,1.36598,1.366,1.3662,1.36626,1.36608,1.3661
2021/2/3 5:56,1.366,1.36604,1.36582,1.36588,1.3661,1.36614,1.36592,1.36598
2021/2/3 5:57,1.36588,1.36605,1.36578,1.36604,1.36598,1.36615,1.36588,1.36614
2021/2/3 5:58,1.36604,1.3662,1.36594,1.36601,1.36614,1.3663,1.36604,1.36611
2021/2/3 5:59,1.36601,1.36604,1.36589,1.36592,1.36611,1.36614,1.36599,1.36602
2021/2/3 6:00,1.36592,1.36593,1.36532,1.36532,1.36602,1.36622,1.36581,1.36622
2021/2/3 6:01,1.36532,1.36575,1.36531,1.36565,1.36622,1.36624,1.36572,1.36575
2021/2/3 6:02,1.36565,1.36576,1.3652,1.36574,1.36575,1.36611,1.36564,1.36584
2021/2/3 6:03,1.36574,1.36577,1.36563,1.36571,1.36584,1.36587,1.36573,1.36581
2021/2/3 6:04,1.36571,1.36587,1.36566,1.36587,1.36581,1.36597,1.36576,1.36597
2021/2/3 6:05,1.36587,1.36593,1.36574,1.36575,1.36597,1.36603,1.36584,1.36585
2021/2/3 6:06,1.36575,1.36577,1.36573,1.36575,1.36585,1.36587,1.36583,1.36585
2021/2/3 6:07,1.36575,1.36576,1.36573,1.36575,1.36585,1.36586,1.36583,1.36585
2021/2/3 6:08,1.36575,1.36582,1.36575,1.36577,1.36585,1.36592,1.36585,1.36587
2021/2/3 6:09,1.36577,1.36577,1.36575,1.36576,1.36587,1.36587,1.36585,1.36586
2021/2/3 6:10,1.36576,1.36577,1.36575,1.36576,1.36586,1.36587,1.36585,1.36586
2021/2/3 6:11,1.36576,1.36598,1.36576,1.36598,1.36586,1.36608,1.36586,1.36608
2021/2/3 6:12,1.36598,1.36607,1.36595,1.36603,1.36608,1.36617,1.36605,1.36613
2021/2/3 6:13,1.36603,1.36606,1.36603,1.36606,1.36613,1.36616,1.36613,1.36616
2021/2/3 6:14,1.36606,1.36617,1.36606,1.36616,1.36616,1.36627,1.36616,1.36626
2021/2/3 6:15,1.36616,1.36618,1.36609,1.36615,1.36626,1.36628,1.36619,1.36625
2021/2/3 6:16,1.36615,1.36622,1.36615,1.36618,1.36625,1.36632,1.36625,1.36628
2021/2/3 6:17,1.36618,1.3662,1.36617,1.36618,1.36628,1.3663,1.36627,1.36628
2021/2/3 6:18,1.36618,1.36619,1.36618,1.36619,1.36628,1.36629,1.36628,1.36629
2021/2/3 6:19,1.36619,1.36627,1.36618,1.36626,1.36629,1.36637,1.36628,1.36636
2021/2/3 6:20,1.36626,1.36631,1.36625,1.36628,1.36636,1.36641,1.36635,1.36638
2021/2/3 6:21,1.36628,1.36628,1.36621,1.36627,1.36638,1.36638,1.36631,1.36637
2021/2/3 6:22,1.36627,1.36633,1.36624,1.36627,1.36637,1.36643,1.36634,1.36637
2021/2/3 6:23,1.36627,1.36628,1.36626,1.36627,1.36637,1.36638,1.36636,1.36637
2021/2/3 6:24,1.36627,1.36629,1.36626,1.36627,1.36637,1.36639,1.36636,1.36637
2021/2/3 6:25,1.36627,1.36627,1.36618,1.36618,1.36637,1.36637,1.36628,1.36628
2021/2/3 6:26,1.36618,1.36624,1.36616,1.36623,1.36628,1.36634,1.36626,1.36633
2021/2/3 6:27,1.36623,1.36628,1.36614,1.36616,1.36633,1.36638,1.36624,1.36626
2021/2/3 6:28,1.36616,1.36618,1.36604,1.36605,1.36626,1.36628,1.36614,1.36615
2021/2/3 6:29,1.36605,1.36605,1.36585,1.36587,1.36615,1.36615,1.36595,1.36597
2021/2/3 6:30,1.36587,1.36597,1.36585,1.36597,1.36597,1.36607,1.36595,1.36607
2021/2/3 6:31,1.36597,1.36597,1.36595,1.36596,1.36607,1.36607,1.36605,1.36606
2021/2/3 6:32,1.36596,1.36598,1.36594,1.36597,1.36606,1.36608,1.36604,1.36607
2021/2/3 6:33,1.36597,1.36599,1.36587,1.36587,1.36607,1.36609,1.36597,1.36597
2021/2/3 6:34,1.36587,1.36596,1.36587,1.36595,1.36597,1.36606,1.36597,1.36605
2021/2/3 6:35,1.36595,1.36596,1.36594,1.36596,1.36605,1.36606,1.36604,1.36606
2021/2/3 6:36,1.36596,1.36596,1.36594,1.36595,1.36606,1.36606,1.36604,1.36605
2021/2/3 6:37,1.36595,1.36604,1.36595,1.36604,1.36605,1.36614,1.36605,1.36614
2021/2/3 6:38,1.36604,1.36608,1.36603,1.36606,1.36614,1.36618,1.36613,1.36616
2021/2/3 6:39,1.36606,1.36608,1.36606,1.36607,1.36616,1.36618,1.36616,1.36617
2021/2/3 6:40,1.36607,1.36608,1.36607,1.36608,1.36617,1.36618,1.36617,1.36618
2021/2/3 6:41,1.36608,1.36608,1.36607,1.36608,1.36618,1.36618,1.36617,1.36618
2021/2/3 6:42,1.36608,1.36618,1.36608,1.36618,1.36618,1.36628,1.36618,1.36628
2021/2/3 6:43,1.36618,1.36633,1.36617,1.36631,1.36628,1.36643,1.36627,1.36641
2021/2/3 6:44,1.36631,1.36634,1.36628,1.3663,1.36641,1.36644,1.36638,1.3664
2021/2/3 6:45,1.3663,1.36666,1.3663,1.36666,1.3664,1.36676,1.3664,1.36676
2021/2/3 6:46,1.36666,1.36673,1.36632,1.36665,1.36676,1.36723,1.36675,1.36675
2021/2/3 6:47,1.36665,1.36667,1.36645,1.36645,1.36675,1.36677,1.36655,1.36655
2021/2/3 6:48,1.36645,1.36664,1.36645,1.36663,1.36655,1.36674,1.36655,1.36673
2021/2/3 6:49,1.36663,1.36664,1.36653,1.36655,1.36673,1.36674,1.36663,1.36665
2021/2/3 6:50,1.36655,1.36658,1.36628,1.36629,1.36665,1.36668,1.36638,1.36639
2021/2/3 6:51,1.36629,1.36645,1.36627,1.36644,1.36639,1.36655,1.36637,1.36654
2021/2/3 6:52,1.36644,1.36644,1.36634,1.36639,1.36654,1.36654,1.36644,1.36649
2021/2/3 6:53,1.36639,1.36654,1.36639,1.36653,1.36649,1.36664,1.36649,1.36663
2021/2/3 6:54,1.36653,1.36664,1.36653,1.36663,1.36663,1.36674,1.36663,1.36673
2021/2/3 6:55,1.36663,1.36668,1.36661,1.36665,1.36673,1.36678,1.36671,1.36675
2021/2/3 6:56,1.36665,1.36689,1.36657,1.36681,1.36675,1.36699,1.36667,1.36691
2021/2/3 6:57,1.36681,1.36681,1.36672,1.36672,1.36691,1.36691,1.36682,1.36682
2021/2/3 6:58,1.36672,1.36677,1.36672,1.36673,1.36682,1.36687,1.36682,1.36683
2021/2/3 6:59,1.36673,1.36678,1.36602,1.36607,1.36683,1.36754,1.36682,1.36747
2021/2/3 7:00,1.36607,1.36612,1.36575,1.36577,1.36747,1.36752,1.36715,1.36717
2021/2/3 7:01,1.36577,1.36581,1.36565,1.36576,1.36717,1.36721,1.36705,1.36716
2021/2/3 7:02,1.36576,1.36576,1.36569,1.36569,1.36716,1.36716,1.36709,1.36709
2021/2/3 7:03,1.36569,1.36569,1.36565,1.36568,1.36709,1.36709,1.36705,1.36708
2021/2/3 7:04,1.36568,1.36571,1.36568,1.36568,1.36708,1.36711,1.36708,1.36708
2021/2/3 7:05,1.36568,1.36568,1.36564,1.36568,1.36708,1.36708,1.36704,1.36708
2021/2/3 7:06,1.36568,1.36572,1.36564,1.36569,1.36708,1.36712,1.36704,1.36709
2021/2/3 7:07,1.36569,1.36569,1.36568,1.36569,1.36709,1.36709,1.36708,1.36709
2021/2/3 7:08,1.36569,1.36588,1.36569,1.36588,1.36709,1.36728,1.36709,1.36728
2021/2/3 7:09,1.36588,1.36597,1.36579,1.36588,1.36728,1.36737,1.36719,1.36728
2021/2/3 7:10,1.36588,1.36588,1.36581,1.36582,1.36728,1.36728,1.36721,1.36722
2021/2/3 7:11,1.36582,1.36602,1.36582,1.36602,1.36722,1.36742,1.36722,1.36742
2021/2/3 7:12,1.36602,1.3661,1.36591,1.36595,1.36742,1.3675,1.36731,1.36735
2021/2/3 7:13,1.36595,1.36596,1.36592,1.36595,1.36735,1.36736,1.36732,1.36735
2021/2/3 7:14,1.36595,1.36596,1.36593,1.36593,1.36735,1.36736,1.36733,1.36733
2021/2/3 7:15,1.36593,1.36607,1.36593,1.36605,1.36733,1.36747,1.36733,1.36745
2021/2/3 7:16,1.36605,1.36614,1.36602,1.36607,1.36745,1.36754,1.36742,1.36747
2021/2/3 7:17,1.36607,1.36616,1.36607,1.36612,1.36747,1.36756,1.36747,1.36752
2021/2/3 7:18,1.36612,1.36617,1.36605,1.36614,1.36752,1.36757,1.36745,1.36754
2021/2/3 7:19,1.36614,1.36622,1.3661,1.36616,1.36754,1.36762,1.3675,1.36756
2021/2/3 7:20,1.36616,1.36623,1.36615,1.36615,1.36756,1.36763,1.36755,1.36755
2021/2/3 7:21,1.36615,1.36616,1.36612,1.36616,1.36755,1.36756,1.36752,1.36756
2021/2/3 7:22,1.36616,1.36617,1.36613,1.36614,1.36756,1.36757,1.36753,1.36754
2021/2/3 7:23,1.36614,1.36614,1.3661,1.36611,1.36754,1.36754,1.3675,1.36751
2021/2/3 7:24,1.36611,1.36613,1.36603,1.36608,1.36751,1.36753,1.36743,1.36748
2021/2/3 7:25,1.36608,1.36609,1.36599,1.36599,1.36748,1.36749,1.36739,1.36739
2021/2/3 7:26,1.36599,1.36601,1.36596,1.36597,1.36739,1.36741,1.36736,1.36737
2021/2/3 7:27,1.36597,1.36598,1.36596,1.36598,1.36737,1.36738,1.36736,1.36738
2021/2/3 7:28,1.36598,1.36602,1.36597,1.36602,1.36738,1.36742,1.36737,1.36742
2021/2/3 7:29,1.36602,1.36603,1.36576,1.36577,1.36742,1.36743,1.36716,1.36717
2021/2/3 7:30,1.36577,1.36642,1.36575,1.36641,1.36717,1.36717,1.36649,1.36651
2021/2/3 7:31,1.36641,1.36642,1.36602,1.36602,1.36651,1.36692,1.3665,1.36692
2021/2/3 7:32,1.36602,1.36642,1.36602,1.36642,1.36692,1.36692,1.36649,1.36652
2021/2/3 7:33,1.36642,1.36642,1.36629,1.3663,1.36652,1.36652,1.36639,1.3664
2021/2/3 7:34,1.3663,1.3663,1.3653,1.36604,1.3664,1.36659,1.36587,1.36636
2021/2/3 7:35,1.36604,1.36648,1.36591,1.36608,1.36636,1.36698,1.36624,1.36698
2021/2/3 7:36,1.36608,1.36665,1.36608,1.36663,1.36698,1.36716,1.36673,1.36673
2021/2/3 7:37,1.36663,1.36663,1.36652,1.36653,1.36673,1.36673,1.36662,1.36663
2021/2/3 7:38,1.36653,1.36654,1.3665,1.36654,1.36663,1.36664,1.3666,1.36664
2021/2/3 7:39,1.36654,1.36656,1.36653,1.36656,1.36664,1.36666,1.36663,1.36666
2021/2/3 7:40,1.36656,1.36656,1.36648,1.36649,1.36666,1.36666,1.36658,1.36659
2021/2/3 7:41,1.36649,1.36656,1.36649,1.36656,1.36659,1.36666,1.36659,1.36666
2021/2/3 7:42,1.36656,1.36656,1.36654,1.36655,1.36666,1.36666,1.36664,1.36665
2021/2/3 7:43,1.36655,1.36655,1.36654,1.36655,1.36665,1.36665,1.36664,1.36665
2021/2/3 7:44,1.36655,1.36655,1.36649,1.3665,1.36665,1.36665,1.36659,1.3666
2021/2/3 7:45,1.3665,1.3665,1.36602,1.36603,1.3666,1.36693,1.36652,1.36693
2021/2/3 7:46,1.36603,1.36646,1.36602,1.36646,1.36693,1.36693,1.36651,1.36656
2021/2/3 7:47,1.36646,1.36649,1.36646,1.36646,1.36656,1.36659,1.36656,1.36656
2021/2/3 7:48,1.36646,1.36647,1.36589,1.36589,1.36656,1.36689,1.36638,1.36679
2021/2/3 7:49,1.36589,1.3663,1.3655,1.36559,1.36679,1.36679,1.36602,1.36649
